日期,收盘点位,股权风险溢价,+2倍标准差,+1倍标准差,中位数,-1倍标准差,-2倍标准差
2015-09-01,4529.78,0.0224,0.0622,0.0415,0.0209,0.0003,-0.0204
2015-09-02,4466.57,0.0226,0.0622,0.0415,0.0209,0.0003,-0.0203
2015-09-07,4421.33,0.0234,0.0621,0.0416,0.0210,0.0004,-0.0202
2015-09-08,4575.43,0.0215,0.0621,0.0415,0.0210,0.0004,-0.0202
2015-09-09,4701.48,0.0203,0.0621,0.0415,0.0210,0.0004,-0.0201
2015-09-10,4637.70,0.0210,0.0621,0.0415,0.0210,0.0005,-0.0201
2015-09-11,4657.70,0.0211,0.0621,0.0415,0.0210,0.0005,-0.0200
2015-09-14,4450.35,0.0232,0.0620,0.0415,0.0210,0.0005,-0.0200
2015-09-15,4245.27,0.0256,0.0620,0.0415,0.0210,0.0006,-0.0199
2015-09-16,4490.13,0.0228,0.0620,0.0416,0.0211,0.0006,-0.0199
2015-09-17,4407.82,0.0237,0.0620,0.0416,0.0211,0.0007,-0.0198
2015-09-18,4449.18,0.0235,0.0620,0.0416,0.0212,0.0007,-0.0197
2015-09-21,4570.03,0.0222,0.0621,0.0416,0.0212,0.0008,-0.0196
2015-09-22,4604.73,0.0217,0.0621,0.0417,0.0213,0.0009,-0.0195
2015-09-23,4533.30,0.0225,0.0621,0.0417,0.0213,0.0009,-0.0195
2015-09-24,4581.45,0.0222,0.0621,0.0417,0.0213,0.0010,-0.0194
2015-09-25,4463.49,0.0234,0.0620,0.0417,0.0213,0.0010,-0.0194
2015-09-28,4521.85,0.0231,0.0620,0.0417,0.0214,0.0010,-0.0193
2015-09-29,4440.56,0.0245,0.0621,0.0417,0.0214,0.0011,-0.0192
2015-09-30,4460.10,0.0244,0.0621,0.0418,0.0215,0.0012,-0.0191
2015-10-08,4615.69,0.0226,0.0621,0.0418,0.0215,0.0012,-0.0191
2015-10-09,4681.41,0.0228,0.0621,0.0418,0.0215,0.0013,-0.0190
2015-10-12,4852.99,0.0210,0.0620,0.0418,0.0215,0.0013,-0.0190
2015-10-13,4886.25,0.0212,0.0620,0.0418,0.0215,0.0013,-0.0189
2015-10-14,4829.10,0.0224,0.0620,0.0418,0.0216,0.0013,-0.0189
2015-10-15,4962.58,0.0208,0.0619,0.0417,0.0216,0.0014,-0.0188
2015-10-16,5036.52,0.0196,0.0619,0.0417,0.0216,0.0014,-0.0188
2015-10-19,5036.66,0.0196,0.0619,0.0417,0.0216,0.0014,-0.0187
2015-10-20,5114.45,0.0195,0.0618,0.0417,0.0216,0.0014,-0.0187
2015-10-21,4875.25,0.0215,0.0618,0.0417,0.0216,0.0014,-0.0187
2015-10-22,5009.16,0.0205,0.0617,0.0416,0.0216,0.0015,-0.0186
2015-10-23,5118.84,0.0196,0.0617,0.0416,0.0216,0.0015,-0.0186
2015-10-26,5151.29,0.0195,0.0617,0.0416,0.0216,0.0015,-0.0186
2015-10-27,5174.62,0.0197,0.0616,0.0416,0.0216,0.0015,-0.0185
2015-10-28,5065.55,0.0203,0.0616,0.0416,0.0216,0.0015,-0.0185
2015-10-29,5096.52,0.0186,0.0615,0.0415,0.0216,0.0016,-0.0184
2015-10-30,5090.64,0.0185,0.0615,0.0415,0.0216,0.0016,-0.0184
2015-11-02,4989.70,0.0194,0.0615,0.0415,0.0216,0.0016,-0.0183
2015-11-03,4978.49,0.0193,0.0614,0.0415,0.0216,0.0016,-0.0183
2015-11-04,5221.36,0.0165,0.0614,0.0415,0.0216,0.0016,-0.0183
2015-11-05,5274.37,0.0161,0.0613,0.0414,0.0216,0.0017,-0.0182
2015-11-06,5401.92,0.0150,0.0613,0.0414,0.0216,0.0017,-0.0182
2015-11-09,5481.53,0.0134,0.0612,0.0414,0.0216,0.0017,-0.0181
2015-11-10,5498.48,0.0135,0.0612,0.0414,0.0216,0.0017,-0.0181
2015-11-11,5551.08,0.0140,0.0612,0.0414,0.0216,0.0018,-0.0181
2015-11-12,5533.36,0.0139,0.0611,0.0413,0.0216,0.0018,-0.0180
2015-11-13,5445.36,0.0147,0.0611,0.0413,0.0216,0.0018,-0.0180
2015-11-16,5526.14,0.0141,0.0610,0.0413,0.0216,0.0018,-0.0179
2015-11-17,5497.87,0.0143,0.0610,0.0413,0.0216,0.0018,-0.0179
2015-11-18,5419.63,0.0147,0.0610,0.0413,0.0216,0.0019,-0.0178
2015-11-19,5542.25,0.0138,0.0609,0.0412,0.0216,0.0019,-0.0178
2015-11-20,5592.71,0.0137,0.0609,0.0412,0.0216,0.0019,-0.0178
2015-11-23,5554.99,0.0139,0.0608,0.0412,0.0216,0.0019,-0.0177
2015-11-24,5587.51,0.0139,0.0608,0.0412,0.0216,0.0019,-0.0177
2015-11-25,5668.74,0.0135,0.0608,0.0412,0.0216,0.0019,-0.0177
2015-11-26,5636.34,0.0142,0.0607,0.0411,0.0216,0.0020,-0.0176
2015-11-27,5306.07,0.0166,0.0607,0.0411,0.0216,0.0020,-0.0176
2015-11-30,5330.91,0.0166,0.0606,0.0411,0.0216,0.0020,-0.0175
2015-12-01,5346.76,0.0165,0.0606,0.0411,0.0216,0.0020,-0.0175
2015-12-02,5402.59,0.0157,0.0606,0.0411,0.0216,0.0021,-0.0174
2015-12-03,5497.22,0.0151,0.0605,0.0410,0.0216,0.0021,-0.0174
2015-12-04,5439.65,0.0157,0.0605,0.0410,0.0216,0.0021,-0.0174
2015-12-07,5489.17,0.0155,0.0604,0.0410,0.0216,0.0021,-0.0173
2015-12-08,5385.93,0.0166,0.0604,0.0410,0.0216,0.0021,-0.0173
2015-12-09,5384.63,0.0166,0.0603,0.0409,0.0216,0.0022,-0.0172
2015-12-10,5371.41,0.0167,0.0603,0.0409,0.0216,0.0022,-0.0172
2015-12-11,5335.84,0.0171,0.0602,0.0409,0.0216,0.0022,-0.0171
2015-12-14,5456.51,0.0144,0.0602,0.0409,0.0216,0.0022,-0.0171
2015-12-15,5484.63,0.0144,0.0601,0.0409,0.0216,0.0023,-0.0170
2015-12-16,5503.52,0.0145,0.0601,0.0408,0.0216,0.0023,-0.0170
2015-12-17,5635.12,0.0137,0.0601,0.0408,0.0216,0.0023,-0.0169
2015-12-18,5633.02,0.0142,0.0600,0.0408,0.0216,0.0023,-0.0169
2015-12-21,5722.03,0.0141,0.0600,0.0408,0.0216,0.0024,-0.0169
2015-12-22,5760.29,0.0141,0.0599,0.0407,0.0216,0.0024,-0.0168
2015-12-23,5711.29,0.0145,0.0599,0.0407,0.0216,0.0024,-0.0168
2015-12-24,5685.59,0.0152,0.0598,0.0407,0.0216,0.0024,-0.0167
2015-12-25,5716.56,0.0148,0.0598,0.0407,0.0216,0.0024,-0.0167
2015-12-28,5576.04,0.0160,0.0597,0.0406,0.0216,0.0025,-0.0166
2015-12-29,5631.47,0.0154,0.0597,0.0406,0.0216,0.0025,-0.0166
2015-12-30,5670.35,0.0149,0.0596,0.0406,0.0216,0.0025,-0.0165
2015-12-31,5592.64,0.0155,0.0596,0.0406,0.0216,0.0025,-0.0165
2016-01-04,5156.02,0.0184,0.0595,0.0405,0.0216,0.0026,-0.0164
2016-01-05,5101.97,0.0185,0.0595,0.0405,0.0216,0.0026,-0.0164
2016-01-06,5219.81,0.0175,0.0594,0.0405,0.0216,0.0026,-0.0163
2016-01-07,4809.71,0.0215,0.0594,0.0405,0.0216,0.0026,-0.0163
2016-01-08,4874.65,0.0208,0.0593,0.0404,0.0216,0.0027,-0.0162
2016-01-11,4571.97,0.0240,0.0593,0.0404,0.0216,0.0027,-0.0161
2016-01-12,4583.36,0.0241,0.0592,0.0404,0.0216,0.0027,-0.0161
2016-01-13,4446.67,0.0263,0.0592,0.0404,0.0216,0.0028,-0.0160
2016-01-14,4578.46,0.0246,0.0592,0.0404,0.0216,0.0028,-0.0159
2016-01-15,4420.99,0.0264,0.0592,0.0404,0.0216,0.0029,-0.0159
2016-01-18,4478.99,0.0256,0.0591,0.0404,0.0217,0.0029,-0.0158
2016-01-19,4634.16,0.0237,0.0591,0.0404,0.0217,0.0030,-0.0157
2016-01-20,4583.39,0.0241,0.0590,0.0404,0.0217,0.0030,-0.0157
2016-01-21,4414.23,0.0261,0.0590,0.0404,0.0217,0.0031,-0.0156
2016-01-22,4474.63,0.0256,0.0590,0.0404,0.0218,0.0032,-0.0155
2016-01-25,4514.42,0.0244,0.0590,0.0404,0.0218,0.0032,-0.0154
2016-01-26,4204.88,0.0280,0.0590,0.0404,0.0219,0.0033,-0.0153
2016-01-27,4169.19,0.0280,0.0591,0.0405,0.0220,0.0034,-0.0151
2016-01-28,4013.12,0.0300,0.0591,0.0406,0.0220,0.0035,-0.0150
2016-01-29,4154.91,0.0287,0.0591,0.0406,0.0221,0.0036,-0.0149
2016-02-01,4097.08,0.0295,0.0591,0.0406,0.0221,0.0036,-0.0149
2016-02-02,4218.69,0.0276,0.0591,0.0406,0.0222,0.0037,-0.0148
2016-02-03,4224.52,0.0276,0.0590,0.0406,0.0222,0.0038,-0.0147
2016-02-04,4299.54,0.0270,0.0590,0.0406,0.0222,0.0038,-0.0146
2016-02-05,4261.11,0.0276,0.0590,0.0406,0.0222,0.0039,-0.0145
2016-02-15,4252.90,0.0279,0.0590,0.0406,0.0223,0.0039,-0.0144
2016-02-16,4412.03,0.0260,0.0589,0.0406,0.0223,0.0040,-0.0144
2016-02-17,4465.17,0.0253,0.0589,0.0406,0.0223,0.0040,-0.0143
2016-02-18,4453.40,0.0254,0.0589,0.0406,0.0223,0.0040,-0.0142
2016-02-19,4466.16,0.0255,0.0589,0.0406,0.0224,0.0041,-0.0142
2016-02-22,4561.69,0.0242,0.0589,0.0406,0.0224,0.0042,-0.0141
2016-02-23,4528.74,0.0245,0.0588,0.0406,0.0224,0.0042,-0.0140
2016-02-24,4550.35,0.0241,0.0588,0.0406,0.0224,0.0042,-0.0140
2016-02-25,4227.46,0.0278,0.0588,0.0406,0.0224,0.0043,-0.0139
2016-02-26,4241.59,0.0276,0.0587,0.0406,0.0224,0.0043,-0.0138
2016-02-29,4056.61,0.0298,0.0587,0.0406,0.0225,0.0044,-0.0138
2016-03-01,4140.27,0.0288,0.0587,0.0406,0.0225,0.0044,-0.0137
2016-03-02,4330.47,0.0261,0.0586,0.0406,0.0225,0.0044,-0.0136
2016-03-03,4341.00,0.0258,0.0586,0.0406,0.0225,0.0045,-0.0136
2016-03-04,4280.62,0.0261,0.0586,0.0406,0.0225,0.0045,-0.0135
2016-03-07,4343.78,0.0252,0.0586,0.0406,0.0226,0.0046,-0.0134
2016-03-08,4361.63,0.0249,0.0586,0.0406,0.0226,0.0046,-0.0133
2016-03-09,4283.77,0.0263,0.0585,0.0406,0.0226,0.0047,-0.0133
2016-03-10,4207.43,0.0275,0.0585,0.0406,0.0227,0.0047,-0.0132
2016-03-11,4203.89,0.0276,0.0585,0.0406,0.0227,0.0048,-0.0131
2016-03-14,4317.67,0.0264,0.0585,0.0406,0.0227,0.0049,-0.0130
2016-03-15,4303.37,0.0266,0.0585,0.0406,0.0228,0.0049,-0.0129
2016-03-16,4287.42,0.0270,0.0584,0.0406,0.0228,0.0049,-0.0129
2016-03-17,4392.54,0.0260,0.0584,0.0406,0.0228,0.0050,-0.0128
2016-03-18,4514.16,0.0248,0.0583,0.0406,0.0228,0.0050,-0.0128
2016-03-21,4631.23,0.0235,0.0583,0.0406,0.0228,0.0051,-0.0127
2016-03-22,4610.20,0.0237,0.0583,0.0406,0.0229,0.0051,-0.0126
2016-03-23,4643.03,0.0232,0.0583,0.0406,0.0229,0.0052,-0.0125
2016-03-24,4570.48,0.0238,0.0583,0.0406,0.0229,0.0053,-0.0124
2016-03-25,4600.65,0.0235,0.0582,0.0406,0.0229,0.0053,-0.0123
2016-03-28,4568.76,0.0234,0.0582,0.0406,0.0230,0.0054,-0.0122
2016-03-29,4496.18,0.0246,0.0582,0.0407,0.0231,0.0055,-0.0121
2016-03-30,4641.47,0.0228,0.0582,0.0406,0.0231,0.0055,-0.0121
2016-03-31,4650.49,0.0227,0.0581,0.0406,0.0231,0.0055,-0.0120
2016-04-01,4639.56,0.0228,0.0581,0.0406,0.0231,0.0056,-0.0120
2016-04-05,4738.23,0.0216,0.0580,0.0405,0.0231,0.0056,-0.0119
2016-04-06,4749.75,0.0215,0.0580,0.0405,0.0231,0.0056,-0.0118
2016-04-07,4677.99,0.0219,0.0579,0.0405,0.0231,0.0056,-0.0118
2016-04-08,4640.20,0.0221,0.0579,0.0405,0.0231,0.0057,-0.0117
2016-04-11,4725.53,0.0213,0.0578,0.0404,0.0231,0.0057,-0.0117
2016-04-12,4698.08,0.0215,0.0578,0.0404,0.0231,0.0057,-0.0116
2016-04-13,4763.06,0.0206,0.0577,0.0404,0.0231,0.0057,-0.0116
2016-04-14,4802.24,0.0202,0.0577,0.0404,0.0231,0.0058,-0.0115
2016-04-15,4799.42,0.0204,0.0576,0.0403,0.0231,0.0058,-0.0115
2016-04-18,4732.40,0.0213,0.0576,0.0403,0.0231,0.0058,-0.0114
2016-04-19,4748.91,0.0210,0.0575,0.0403,0.0231,0.0058,-0.0114
2016-04-20,4585.19,0.0223,0.0575,0.0403,0.0231,0.0059,-0.0113
2016-04-21,4541.68,0.0229,0.0574,0.0403,0.0231,0.0059,-0.0113
2016-04-22,4573.18,0.0224,0.0574,0.0402,0.0231,0.0059,-0.0113
2016-04-25,4552.14,0.0227,0.0574,0.0402,0.0231,0.0059,-0.0112
2016-04-26,4595.40,0.0225,0.0573,0.0402,0.0231,0.0059,-0.0112
2016-04-27,4579.56,0.0227,0.0573,0.0402,0.0231,0.0060,-0.0111
2016-04-28,4568.66,0.0222,0.0572,0.0401,0.0231,0.0060,-0.0111
2016-04-29,4564.67,0.0221,0.0572,0.0401,0.0231,0.0060,-0.0111
2016-05-03,4677.33,0.0210,0.0571,0.0401,0.0231,0.0060,-0.0110
2016-05-04,4676.39,0.0209,0.0571,0.0401,0.0231,0.0060,-0.0110
2016-05-05,4696.78,0.0207,0.0571,0.0401,0.0231,0.0061,-0.0109
2016-05-06,4537.64,0.0222,0.0570,0.0400,0.0231,0.0061,-0.0109
2016-05-09,4391.48,0.0239,0.0570,0.0400,0.0231,0.0061,-0.0108
2016-05-10,4387.49,0.0237,0.0570,0.0401,0.0231,0.0062,-0.0107
2016-05-11,4377.84,0.0237,0.0570,0.0401,0.0231,0.0062,-0.0107
2016-05-12,4378.54,0.0238,0.0569,0.0400,0.0232,0.0063,-0.0106
2016-05-13,4363.05,0.0238,0.0569,0.0401,0.0232,0.0063,-0.0106
2016-05-16,4420.87,0.0230,0.0569,0.0400,0.0232,0.0063,-0.0105
2016-05-17,4411.97,0.0231,0.0568,0.0400,0.0232,0.0063,-0.0105
2016-05-18,4325.80,0.0237,0.0568,0.0400,0.0232,0.0064,-0.0104
2016-05-19,4337.45,0.0236,0.0568,0.0400,0.0232,0.0064,-0.0104
2016-05-20,4374.19,0.0232,0.0568,0.0400,0.0232,0.0065,-0.0103
2016-05-23,4418.14,0.0227,0.0567,0.0400,0.0232,0.0065,-0.0103
2016-05-24,4377.67,0.0233,0.0567,0.0400,0.0233,0.0065,-0.0102
2016-05-25,4366.37,0.0234,0.0567,0.0400,0.0233,0.0066,-0.0101
2016-05-26,4381.21,0.0232,0.0567,0.0400,0.0233,0.0066,-0.0101
2016-05-27,4378.09,0.0232,0.0566,0.0400,0.0233,0.0066,-0.0100
2016-05-30,4368.69,0.0229,0.0566,0.0399,0.0233,0.0066,-0.0100
2016-05-31,4532.85,0.0210,0.0566,0.0399,0.0233,0.0067,-0.0100
2016-06-01,4545.76,0.0208,0.0565,0.0399,0.0233,0.0067,-0.0099
2016-06-02,4574.87,0.0205,0.0565,0.0399,0.0233,0.0067,-0.0099
2016-06-03,4597.34,0.0201,0.0565,0.0399,0.0233,0.0067,-0.0099
2016-06-06,4599.42,0.0203,0.0564,0.0399,0.0233,0.0067,-0.0098
2016-06-07,4601.11,0.0201,0.0564,0.0398,0.0233,0.0067,-0.0098
2016-06-08,4587.39,0.0203,0.0564,0.0398,0.0233,0.0068,-0.0098
2016-06-13,4401.32,0.0230,0.0563,0.0398,0.0233,0.0068,-0.0097
2016-06-14,4416.46,0.0231,0.0563,0.0398,0.0233,0.0068,-0.0097
2016-06-15,4526.74,0.0221,0.0563,0.0398,0.0233,0.0068,-0.0097
2016-06-16,4512.46,0.0224,0.0562,0.0398,0.0233,0.0068,-0.0097
2016-06-17,4538.50,0.0222,0.0562,0.0398,0.0233,0.0068,-0.0096
2016-06-20,4548.53,0.0220,0.0562,0.0397,0.0233,0.0068,-0.0096
2016-06-21,4515.17,0.0224,0.0562,0.0397,0.0233,0.0069,-0.0096
2016-06-22,4575.46,0.0219,0.0561,0.0397,0.0233,0.0069,-0.0096
2016-06-23,4554.49,0.0221,0.0561,0.0397,0.0233,0.0069,-0.0095
2016-06-24,4505.96,0.0231,0.0561,0.0397,0.0233,0.0069,-0.0095
2016-06-27,4595.10,0.0227,0.0561,0.0397,0.0233,0.0069,-0.0095
2016-06-28,4632.58,0.0220,0.0560,0.0397,0.0233,0.0069,-0.0095
2016-06-29,4648.80,0.0218,0.0560,0.0397,0.0233,0.0069,-0.0094
2016-06-30,4650.62,0.0221,0.0560,0.0396,0.0233,0.0069,-0.0094
2016-07-01,4644.61,0.0225,0.0560,0.0396,0.0233,0.0070,-0.0094
2016-07-04,4725.52,0.0213,0.0559,0.0396,0.0233,0.0070,-0.0094
2016-07-05,4740.63,0.0210,0.0559,0.0396,0.0233,0.0070,-0.0093
2016-07-06,4759.22,0.0209,0.0559,0.0396,0.0233,0.0070,-0.0093
2016-07-07,4759.86,0.0212,0.0559,0.0396,0.0233,0.0070,-0.0093
2016-07-08,4741.75,0.0216,0.0559,0.0396,0.0233,0.0070,-0.0093
2016-07-11,4738.82,0.0213,0.0558,0.0396,0.0233,0.0070,-0.0093
2016-07-12,4808.27,0.0204,0.0558,0.0396,0.0233,0.0070,-0.0092
2016-07-13,4835.90,0.0200,0.0558,0.0395,0.0233,0.0070,-0.0092
2016-07-14,4836.23,0.0202,0.0558,0.0395,0.0233,0.0071,-0.0092
2016-07-15,4824.85,0.0203,0.0557,0.0395,0.0233,0.0071,-0.0092
2016-07-18,4803.76,0.0205,0.0557,0.0395,0.0233,0.0071,-0.0091
2016-07-19,4808.13,0.0206,0.0557,0.0395,0.0233,0.0071,-0.0091
2016-07-20,4801.61,0.0209,0.0557,0.0395,0.0233,0.0071,-0.0091
2016-07-21,4816.65,0.0210,0.0556,0.0395,0.0233,0.0071,-0.0091
2016-07-22,4775.50,0.0213,0.0556,0.0395,0.0233,0.0071,-0.0090
2016-07-25,4781.75,0.0210,0.0556,0.0394,0.0233,0.0071,-0.0090
2016-07-26,4840.17,0.0206,0.0556,0.0394,0.0233,0.0072,-0.0090
2016-07-27,4683.80,0.0219,0.0555,0.0394,0.0233,0.0072,-0.0090
2016-07-28,4682.34,0.0220,0.0555,0.0394,0.0233,0.0072,-0.0089
2016-07-29,4652.71,0.0224,0.0555,0.0394,0.0233,0.0072,-0.0089
2016-08-01,4595.01,0.0229,0.0555,0.0394,0.0233,0.0072,-0.0089
2016-08-02,4627.03,0.0226,0.0554,0.0394,0.0233,0.0072,-0.0088
2016-08-03,4641.88,0.0226,0.0554,0.0394,0.0233,0.0072,-0.0088
2016-08-04,4665.23,0.0224,0.0554,0.0393,0.0233,0.0073,-0.0088
2016-08-05,4653.34,0.0227,0.0554,0.0393,0.0233,0.0073,-0.0088
2016-08-08,4702.57,0.0222,0.0553,0.0393,0.0233,0.0073,-0.0087
2016-08-09,4743.89,0.0222,0.0553,0.0393,0.0233,0.0073,-0.0087
2016-08-10,4727.33,0.0225,0.0553,0.0393,0.0233,0.0073,-0.0087
2016-08-11,4680.32,0.0230,0.0553,0.0393,0.0233,0.0073,-0.0087
2016-08-12,4745.21,0.0225,0.0552,0.0393,0.0233,0.0073,-0.0086
2016-08-15,4866.18,0.0216,0.0552,0.0393,0.0233,0.0073,-0.0086
2016-08-16,4875.12,0.0214,0.0552,0.0392,0.0233,0.0073,-0.0086
2016-08-17,4881.81,0.0213,0.0552,0.0392,0.0233,0.0074,-0.0086
2016-08-18,4876.93,0.0215,0.0551,0.0392,0.0233,0.0074,-0.0086
2016-08-19,4882.43,0.0211,0.0551,0.0392,0.0233,0.0074,-0.0085
2016-08-22,4831.48,0.0216,0.0551,0.0392,0.0233,0.0074,-0.0085
2016-08-23,4839.36,0.0212,0.0551,0.0392,0.0233,0.0074,-0.0085
2016-08-24,4839.62,0.0210,0.0550,0.0392,0.0233,0.0074,-0.0085
2016-08-25,4808.00,0.0210,0.0550,0.0392,0.0233,0.0074,-0.0084
2016-08-26,4817.57,0.0211,0.0550,0.0392,0.0233,0.0074,-0.0084
2016-08-29,4824.80,0.0203,0.0550,0.0391,0.0233,0.0074,-0.0084
2016-08-30,4827.81,0.0198,0.0550,0.0391,0.0233,0.0075,-0.0084
2016-08-31,4840.00,0.0197,0.0550,0.0391,0.0233,0.0075,-0.0084
2016-09-01,4803.14,0.0200,0.0549,0.0391,0.0233,0.0075,-0.0084
2016-09-02,4799.62,0.0200,0.0549,0.0391,0.0233,0.0075,-0.0083
2016-09-05,4817.08,0.0198,0.0549,0.0391,0.0233,0.0075,-0.0083
2016-09-06,4873.57,0.0193,0.0549,0.0391,0.0233,0.0075,-0.0083
2016-09-07,4873.11,0.0190,0.0549,0.0391,0.0233,0.0075,-0.0083
2016-09-08,4883.98,0.0190,0.0549,0.0391,0.0233,0.0075,-0.0083
2016-09-09,4852.07,0.0194,0.0549,0.0391,0.0233,0.0075,-0.0083
2016-09-12,4735.62,0.0202,0.0548,0.0391,0.0233,0.0075,-0.0082
2016-09-13,4753.90,0.0203,0.0548,0.0391,0.0233,0.0075,-0.0082
2016-09-14,4726.50,0.0207,0.0548,0.0390,0.0233,0.0075,-0.0082
2016-09-19,4772.18,0.0203,0.0548,0.0390,0.0233,0.0075,-0.0082
2016-09-20,4768.62,0.0205,0.0548,0.0390,0.0233,0.0076,-0.0082
2016-09-21,4779.21,0.0203,0.0548,0.0390,0.0233,0.0076,-0.0082
2016-09-22,4810.08,0.0200,0.0547,0.0390,0.0233,0.0076,-0.0082
2016-09-23,4790.90,0.0204,0.0547,0.0390,0.0233,0.0076,-0.0081
2016-09-26,4699.25,0.0212,0.0547,0.0390,0.0233,0.0076,-0.0081
2016-09-27,4730.50,0.0210,0.0547,0.0390,0.0233,0.0076,-0.0081
2016-09-28,4720.99,0.0210,0.0547,0.0390,0.0233,0.0076,-0.0081
2016-09-29,4738.01,0.0207,0.0546,0.0390,0.0233,0.0076,-0.0081
2016-09-30,4757.40,0.0206,0.0546,0.0390,0.0233,0.0076,-0.0080
2016-10-10,4837.64,0.0204,0.0546,0.0390,0.0233,0.0076,-0.0080
2016-10-11,4864.44,0.0201,0.0546,0.0389,0.0233,0.0076,-0.0080
2016-10-12,4862.15,0.0198,0.0546,0.0389,0.0233,0.0076,-0.0080
2016-10-13,4868.11,0.0199,0.0546,0.0389,0.0233,0.0077,-0.0080
2016-10-14,4865.17,0.0199,0.0546,0.0389,0.0233,0.0077,-0.0080
2016-10-17,4822.99,0.0204,0.0545,0.0389,0.0233,0.0077,-0.0079
2016-10-18,4892.03,0.0197,0.0545,0.0389,0.0233,0.0077,-0.0079
2016-10-19,4886.20,0.0200,0.0545,0.0389,0.0233,0.0077,-0.0079
2016-10-20,4895.33,0.0202,0.0545,0.0389,0.0233,0.0077,-0.0079
2016-10-21,4887.91,0.0202,0.0545,0.0389,0.0233,0.0077,-0.0079
2016-10-24,4935.44,0.0199,0.0544,0.0389,0.0233,0.0077,-0.0079
2016-10-25,4947.80,0.0196,0.0544,0.0389,0.0233,0.0077,-0.0078
2016-10-26,4928.15,0.0196,0.0544,0.0389,0.0233,0.0077,-0.0078
2016-10-27,4920.99,0.0204,0.0544,0.0388,0.0233,0.0077,-0.0078
2016-10-28,4890.55,0.0211,0.0544,0.0388,0.0233,0.0078,-0.0078
2016-10-31,4887.24,0.0210,0.0544,0.0388,0.0233,0.0078,-0.0078
2016-11-01,4931.76,0.0206,0.0544,0.0388,0.0233,0.0078,-0.0078
2016-11-02,4897.74,0.0209,0.0543,0.0388,0.0233,0.0078,-0.0077
2016-11-03,4934.25,0.0207,0.0543,0.0388,0.0233,0.0078,-0.0077
2016-11-04,4919.62,0.0208,0.0543,0.0388,0.0233,0.0078,-0.0077
2016-11-07,4923.66,0.0205,0.0543,0.0388,0.0233,0.0078,-0.0077
2016-11-08,4949.30,0.0202,0.0543,0.0388,0.0233,0.0078,-0.0077
2016-11-09,4918.45,0.0204,0.0543,0.0388,0.0233,0.0078,-0.0077
2016-11-10,4980.24,0.0196,0.0543,0.0388,0.0233,0.0078,-0.0077
2016-11-11,5012.47,0.0190,0.0543,0.0388,0.0233,0.0078,-0.0077
2016-11-14,5030.26,0.0184,0.0543,0.0388,0.0233,0.0078,-0.0077
2016-11-15,5044.48,0.0184,0.0543,0.0388,0.0233,0.0078,-0.0077
2016-11-16,5047.23,0.0182,0.0543,0.0388,0.0233,0.0078,-0.0077
2016-11-17,5044.14,0.0178,0.0542,0.0388,0.0233,0.0078,-0.0077
2016-11-18,5022.16,0.0182,0.0542,0.0388,0.0233,0.0078,-0.0077
2016-11-21,5044.90,0.0179,0.0542,0.0388,0.0233,0.0078,-0.0077
2016-11-22,5086.51,0.0177,0.0542,0.0388,0.0233,0.0078,-0.0077
2016-11-23,5074.33,0.0180,0.0542,0.0388,0.0233,0.0078,-0.0076
2016-11-24,5069.83,0.0180,0.0542,0.0388,0.0233,0.0078,-0.0076
2016-11-25,5096.93,0.0175,0.0542,0.0388,0.0233,0.0078,-0.0076
2016-11-28,5107.02,0.0176,0.0542,0.0388,0.0233,0.0078,-0.0076
2016-11-29,5094.99,0.0172,0.0542,0.0388,0.0233,0.0078,-0.0076
2016-11-30,5068.87,0.0170,0.0542,0.0388,0.0233,0.0078,-0.0076
2016-12-01,5100.05,0.0163,0.0542,0.0388,0.0233,0.0078,-0.0076
2016-12-02,5030.27,0.0168,0.0542,0.0388,0.0233,0.0078,-0.0076
2016-12-05,4977.03,0.0169,0.0542,0.0388,0.0233,0.0078,-0.0076
2016-12-06,4977.17,0.0160,0.0542,0.0388,0.0233,0.0078,-0.0076
2016-12-07,5018.43,0.0160,0.0542,0.0388,0.0233,0.0078,-0.0076
2016-12-08,5000.31,0.0162,0.0542,0.0388,0.0233,0.0078,-0.0076
2016-12-09,5006.61,0.0160,0.0542,0.0387,0.0233,0.0078,-0.0077
2016-12-12,4818.29,0.0162,0.0542,0.0387,0.0232,0.0078,-0.0077
2016-12-13,4829.24,0.0157,0.0542,0.0387,0.0232,0.0078,-0.0077
2016-12-14,4798.50,0.0157,0.0542,0.0387,0.0232,0.0078,-0.0077
2016-12-15,4799.28,0.0148,0.0542,0.0387,0.0232,0.0077,-0.0077
2016-12-16,4827.35,0.0151,0.0542,0.0387,0.0232,0.0077,-0.0077
2016-12-19,4815.73,0.0147,0.0542,0.0387,0.0232,0.0077,-0.0077
2016-12-20,4799.13,0.0145,0.0542,0.0387,0.0232,0.0077,-0.0077
2016-12-21,4838.25,0.0149,0.0542,0.0387,0.0232,0.0077,-0.0077
2016-12-22,4834.80,0.0158,0.0542,0.0387,0.0232,0.0077,-0.0077
2016-12-23,4786.61,0.0163,0.0541,0.0387,0.0232,0.0077,-0.0078
2016-12-26,4806.21,0.0163,0.0541,0.0386,0.0232,0.0077,-0.0078
2016-12-27,4806.41,0.0163,0.0541,0.0386,0.0232,0.0077,-0.0078
2016-12-28,4788.62,0.0168,0.0541,0.0386,0.0231,0.0077,-0.0078
2016-12-29,4777.30,0.0176,0.0541,0.0386,0.0231,0.0077,-0.0078
