日期,全A点位,股权风险溢价,+2σ,+1σ,中位数,-1σ,-2σ
2023-05-10,4951.69,0.030186,0.047443,0.037937,0.028431,0.018925,0.009419
2023-05-11,4950.45,0.030519,0.047443,0.037937,0.028431,0.018925,0.009419
2023-05-12,4888.84,0.031089,0.047443,0.037937,0.028431,0.018925,0.009419
2023-05-15,4948.33,0.030318,0.047443,0.037937,0.028431,0.018925,0.009419
2023-05-16,4913.2,0.030819,0.047443,0.037937,0.028431,0.018925,0.009419
2023-05-17,4916.86,0.03082,0.047443,0.037937,0.028431,0.018925,0.009419
2023-05-18,4924.36,0.030585,0.047443,0.037937,0.028431,0.018925,0.009419
2023-05-19,4916.98,0.030752,0.047443,0.037937,0.028431,0.018925,0.009419
2023-05-22,4934.47,0.030618,0.047443,0.037937,0.028431,0.018925,0.009419
2023-05-23,4873.94,0.031565,0.047443,0.037937,0.028431,0.018925,0.009419
2023-05-24,4833.62,0.032226,0.047443,0.037937,0.028431,0.018925,0.009419
2023-05-25,4824.01,0.032231,0.047443,0.037937,0.028431,0.018925,0.009419
2023-05-26,4841.93,0.03195,0.047443,0.037937,0.028431,0.018925,0.009419
2023-05-29,4824.92,0.032016,0.047443,0.037937,0.028431,0.018925,0.009419
2023-05-30,4841.24,0.031876,0.047443,0.037937,0.028431,0.018925,0.009419
2023-05-31,4814.79,0.032327,0.047443,0.037937,0.028431,0.018925,0.009419
2023-06-01,4825.01,0.032287,0.047443,0.037937,0.028431,0.018925,0.009419
2023-06-02,4877.55,0.031842,0.047443,0.037937,0.028431,0.018925,0.009419
2023-06-05,4871.86,0.031908,0.047443,0.037937,0.028431,0.018925,0.009419
2023-06-06,4799.35,0.032745,0.047443,0.037937,0.028431,0.018925,0.009419
2023-06-07,4794.77,0.032781,0.047443,0.037937,0.028431,0.018925,0.009419
2023-06-08,4799.24,0.032568,0.047443,0.037937,0.028431,0.018925,0.009419
2023-06-09,4827,0.032317,0.047443,0.037937,0.028431,0.018925,0.009419
2023-06-12,4844.86,0.032005,0.047443,0.037937,0.028431,0.018925,0.009419
2023-06-13,4866.3,0.03237,0.047443,0.037937,0.028431,0.018925,0.009419
2023-06-14,4870.51,0.032404,0.047443,0.037937,0.028431,0.018925,0.009419
2023-06-15,4921.72,0.03159,0.047443,0.037937,0.028431,0.018925,0.009419
2023-06-16,4965.48,0.03112,0.047443,0.037937,0.028431,0.018925,0.009419
2023-06-19,4949.89,0.031054,0.047443,0.037937,0.028431,0.018925,0.009419
2023-06-20,4941.42,0.031391,0.047443,0.037937,0.028431,0.018925,0.009419
2023-06-21,4853.02,0.032352,0.047443,0.037937,0.028431,0.018925,0.009419
2023-06-26,4770.78,0.033276,0.047443,0.037937,0.028431,0.018925,0.009419
2023-06-27,4828.32,0.032528,0.047443,0.037937,0.028431,0.018925,0.009419
2023-06-28,4815.63,0.032633,0.047443,0.037937,0.028431,0.018925,0.009419
2023-06-29,4818.68,0.03287,0.047443,0.037937,0.028431,0.018925,0.009419
2023-06-30,4859.89,0.032514,0.047443,0.037937,0.028431,0.018925,0.009419
2023-07-03,4900.64,0.031895,0.047443,0.037937,0.028431,0.018925,0.009419
2023-07-04,4914.69,0.031658,0.047443,0.037937,0.028431,0.018925,0.009419
2023-07-05,4877.96,0.032203,0.047443,0.037937,0.028431,0.018925,0.009419
2023-07-06,4856.98,0.03248,0.047443,0.037937,0.028431,0.018925,0.009419
2023-07-07,4831.17,0.032724,0.047443,0.037937,0.028431,0.018925,0.009419
2023-07-10,4845.36,0.032584,0.047443,0.037937,0.028431,0.018925,0.009419
2023-07-11,4879.53,0.032203,0.047443,0.037937,0.028431,0.018925,0.009419
2023-07-12,4830.43,0.032759,0.047443,0.037937,0.028431,0.018925,0.009419
2023-07-13,4891.43,0.031997,0.047443,0.037937,0.028431,0.018925,0.009419
2023-07-14,4889.74,0.032031,0.047443,0.037937,0.028431,0.018925,0.009419
2023-07-17,4862.88,0.032445,0.047443,0.037937,0.028431,0.018925,0.009419
2023-07-18,4851.57,0.032855,0.047443,0.037937,0.028431,0.018925,0.009419
2023-07-19,4844.29,0.03289,0.047443,0.037937,0.028431,0.018925,0.009419
2023-07-20,4796.91,0.03342,0.047443,0.037937,0.028431,0.018925,0.009419
2023-07-21,4791.52,0.033593,0.047443,0.037937,0.028431,0.018925,0.009419
2023-07-24,4779.82,0.033902,0.047443,0.037937,0.028431,0.018925,0.009419
2023-07-25,4885.71,0.031967,0.047443,0.037937,0.028431,0.018925,0.009419
2023-07-26,4867.53,0.032514,0.047443,0.037937,0.028431,0.018925,0.009419
2023-07-27,4847.07,0.032654,0.047443,0.037937,0.028431,0.018925,0.009419
2023-07-28,4924.52,0.03159,0.047443,0.037937,0.028431,0.018925,0.009419
2023-07-31,4959.94,0.031154,0.047443,0.037937,0.028431,0.018925,0.009419
2023-08-01,4948.38,0.031254,0.047443,0.037937,0.028431,0.018925,0.009419
2023-08-02,4926.31,0.03176,0.047443,0.037937,0.028431,0.018925,0.009419
2023-08-03,4948.64,0.031623,0.047443,0.037937,0.028431,0.018925,0.009419
2023-08-04,4967.31,0.031254,0.047443,0.037937,0.028431,0.018925,0.009419
2023-08-07,4934.83,0.03159,0.047443,0.037937,0.028431,0.018925,0.009419
2023-08-08,4918.2,0.03176,0.047443,0.037937,0.028431,0.018925,0.009419
2023-08-09,4889.41,0.032068,0.047443,0.037937,0.028431,0.018925,0.009419
2023-08-10,4898.82,0.031896,0.047443,0.037937,0.028431,0.018925,0.009419
2023-08-11,4798.58,0.033183,0.047443,0.037937,0.028431,0.018925,0.009419
2023-08-14,4789.02,0.033492,0.047443,0.037937,0.028431,0.018925,0.009419
2023-08-15,4764.97,0.034002,0.047443,0.037937,0.028431,0.018925,0.009419
2023-08-16,4722.82,0.034747,0.047443,0.037937,0.028431,0.018925,0.009419
2023-08-17,4755.59,0.034319,0.047443,0.037937,0.028431,0.018925,0.009419
2023-08-18,4683.69,0.035004,0.047443,0.037937,0.028431,0.018925,0.009419
2023-08-21,4630.06,0.035802,0.047443,0.037937,0.028431,0.018925,0.009419
2023-08-22,4661.4,0.035004,0.047443,0.037937,0.028431,0.018925,0.009419
2023-08-23,4579.47,0.035966,0.047443,0.037937,0.028431,0.018925,0.009419
2023-08-24,4600.32,0.035777,0.047443,0.037937,0.028431,0.018925,0.009419
2023-08-25,4550.02,0.036107,0.047443,0.037937,0.028431,0.018925,0.009419
2023-08-28,4598.06,0.034951,0.047443,0.037937,0.028431,0.018925,0.009419
2023-08-29,4690.31,0.034139,0.047443,0.037937,0.028431,0.018925,0.009419
2023-08-30,4700.68,0.033883,0.047443,0.037937,0.028431,0.018925,0.009419
2023-08-31,4672.31,0.033847,0.047443,0.037937,0.028431,0.018925,0.009419
2023-09-01,4690.29,0.033368,0.047443,0.037937,0.028431,0.018925,0.009419
2023-09-04,4759.88,0.032333,0.047443,0.037937,0.028431,0.018925,0.009419
2023-09-05,4729.16,0.032611,0.047443,0.037937,0.028431,0.018925,0.009419
2023-09-06,4732.82,0.032376,0.047443,0.037937,0.028431,0.018925,0.009419
2023-09-07,4660.31,0.033112,0.047443,0.037937,0.028431,0.018925,0.009419
2023-09-08,4654.75,0.033183,0.047443,0.037937,0.028431,0.018925,0.009419
2023-09-11,4698.91,0.03272,0.047443,0.037937,0.028431,0.018925,0.009419
2023-09-12,4693.46,0.03289,0.047443,0.037937,0.028431,0.018925,0.009419
2023-09-13,4651.33,0.033243,0.047443,0.037937,0.028431,0.018925,0.009419
2023-09-14,4636.86,0.033343,0.047443,0.037937,0.028431,0.018925,0.009419
2023-09-15,4625.13,0.033219,0.047443,0.037937,0.028431,0.018925,0.009419
2023-09-18,4644.68,0.032941,0.047443,0.037937,0.028431,0.018925,0.009419
2023-09-19,4619.89,0.032982,0.047443,0.037937,0.028431,0.018925,0.009419
2023-09-20,4593.03,0.033168,0.047443,0.037937,0.028431,0.018925,0.009419
2023-09-21,4557.44,0.033703,0.047443,0.037937,0.028431,0.018925,0.009419
2023-09-22,4639.86,0.032568,0.047443,0.037937,0.028431,0.018925,0.009419
2023-09-25,4615.13,0.032615,0.047443,0.037937,0.028431,0.018925,0.009419
2023-09-26,4592.6,0.032902,0.047443,0.037937,0.028431,0.018925,0.009419
2023-09-27,4608.98,0.032895,0.047443,0.037937,0.028431,0.018925,0.009419
2023-09-28,4621.41,0.032924,0.047443,0.037937,0.028431,0.018925,0.009419
2023-10-09,4609.57,0.033132,0.047443,0.037937,0.028431,0.018925,0.009419
2023-10-10,4587.27,0.033429,0.047443,0.037937,0.028431,0.018925,0.009419
2023-10-11,4597.76,0.033082,0.047443,0.037937,0.028431,0.018925,0.009419
2023-10-12,4634.92,0.032645,0.047443,0.037937,0.028431,0.018925,0.009419
2023-10-13,4600.13,0.033168,0.047443,0.037937,0.028431,0.018925,0.009419
2023-10-16,4560.09,0.033429,0.047443,0.037937,0.028431,0.018925,0.009419
2023-10-17,4566.25,0.033147,0.047443,0.037937,0.028431,0.018925,0.009419
2023-10-18,4511.9,0.033604,0.047443,0.037937,0.028431,0.018925,0.009419
2023-10-19,4439.93,0.034518,0.047443,0.037937,0.028431,0.018925,0.009419
2023-10-20,4402.69,0.035314,0.047443,0.037937,0.028431,0.018925,0.009419
2023-10-23,4327.13,0.036247,0.047443,0.037937,0.028431,0.018925,0.009419
2023-10-24,4373.52,0.035567,0.047443,0.037937,0.028431,0.018925,0.009419
2023-10-25,4409.52,0.035471,0.047443,0.037937,0.028431,0.018925,0.009419
2023-10-26,4426.1,0.035214,0.047443,0.037937,0.028431,0.018925,0.009419
2023-10-27,4490.1,0.034428,0.047443,0.037937,0.028431,0.018925,0.009419
2023-10-30,4533.61,0.034201,0.047443,0.037937,0.028431,0.018925,0.009419
2023-10-31,4515.15,0.034629,0.047443,0.037937,0.028431,0.018925,0.009419
2023-11-01,4513,0.034591,0.047443,0.037937,0.028431,0.018925,0.009419
2023-11-02,4477.81,0.035237,0.047443,0.037937,0.028431,0.018925,0.009419
2023-11-03,4523.67,0.03478,0.047443,0.037937,0.028431,0.018925,0.009419
2023-11-06,4601.01,0.03407,0.047443,0.037937,0.028431,0.018925,0.009419
2023-11-07,4603.61,0.034033,0.047443,0.037937,0.028431,0.018925,0.009419
2023-11-08,4604.26,0.034171,0.047443,0.037937,0.028431,0.018925,0.009419
2023-11-09,4590.52,0.034282,0.047443,0.037937,0.028431,0.018925,0.009419
2023-11-10,4567.89,0.034681,0.047443,0.037937,0.028431,0.018925,0.009419
2023-11-13,4585.24,0.034431,0.047443,0.037937,0.028431,0.018925,0.009419
2023-11-14,4601.29,0.034144,0.047443,0.037937,0.028431,0.018925,0.009419
2023-11-15,4629.33,0.033813,0.047443,0.037937,0.028431,0.018925,0.009419
2023-11-16,4587.87,0.034255,0.047443,0.037937,0.028431,0.018925,0.009419
2023-11-17,4602.61,0.034282,0.047443,0.037937,0.028431,0.018925,0.009419
2023-11-20,4627.68,0.033886,0.047443,0.037937,0.028431,0.018925,0.009419
2023-11-21,4617.59,0.033859,0.047443,0.037937,0.028431,0.018925,0.009419
2023-11-22,4567.24,0.034315,0.047443,0.037937,0.028431,0.018925,0.009419
2023-11-23,4600.5,0.033704,0.047443,0.037937,0.028431,0.018925,0.009419
2023-11-24,4558.18,0.03405,0.047443,0.037937,0.028431,0.018925,0.009419
2023-11-27,4541.56,0.034276,0.047443,0.037937,0.028431,0.018925,0.009419
2023-11-28,4559.44,0.034327,0.047443,0.037937,0.028431,0.018925,0.009419
2023-11-29,4527.06,0.034768,0.047443,0.037937,0.028431,0.018925,0.009419
2023-11-30,4522.11,0.034793,0.047443,0.037937,0.028431,0.018925,0.009419
2023-12-01,4531.14,0.03478,0.047443,0.037937,0.028431,0.018925,0.009419
2023-12-04,4516.04,0.034869,0.047443,0.037937,0.028431,0.018925,0.009419
2023-12-05,4431.26,0.035953,0.047443,0.037937,0.028431,0.018925,0.009419
2023-12-06,4445.61,0.035914,0.047443,0.037937,0.028431,0.018925,0.009419
2023-12-07,4437.89,0.036094,0.047443,0.037937,0.028431,0.018925,0.009419
2023-12-08,4433.67,0.036054,0.047443,0.037937,0.028431,0.018925,0.009419
2023-12-11,4473.18,0.034793,0.047443,0.037937,0.028431,0.018925,0.009419
2023-12-12,4483.39,0.034606,0.047443,0.037937,0.028431,0.018925,0.009419
2023-12-13,4429.42,0.035488,0.047443,0.037937,0.028431,0.018925,0.009419
2023-12-14,4410.01,0.035516,0.047443,0.037937,0.028431,0.018925,0.009419
2023-12-15,4390.01,0.035988,0.047443,0.037937,0.028431,0.018925,0.009419
2023-12-18,4350.38,0.03648,0.047443,0.037937,0.028431,0.018925,0.009419
2023-12-19,4354.54,0.036301,0.047443,0.037937,0.028431,0.018925,0.009419
2023-12-20,4300.24,0.036975,0.047443,0.037937,0.028431,0.018925,0.009419
2023-12-21,4334.65,0.036919,0.047443,0.037937,0.028431,0.018925,0.009419
2023-12-22,4310.39,0.037118,0.047443,0.037937,0.028431,0.018925,0.009419
2023-12-25,4314.54,0.037201,0.047443,0.037937,0.028431,0.018925,0.009419
2023-12-26,4270.44,0.03758,0.047443,0.037937,0.028431,0.018925,0.009419
2023-12-27,4292.67,0.037382,0.047443,0.037937,0.028431,0.018925,0.009419
2023-12-28,4379.77,0.036338,0.047443,0.037937,0.028431,0.018925,0.009419
2023-12-29,4421.96,0.035903,0.047443,0.037937,0.028431,0.018925,0.009419
2024-01-02,4390.83,0.036208,0.047443,0.037937,0.028431,0.018925,0.009419
2024-01-03,4376.82,0.036386,0.047443,0.037937,0.028431,0.018925,0.009419
2024-01-04,4344,0.036758,0.047443,0.037937,0.028431,0.018925,0.009419
2024-01-05,4292.79,0.037588,0.047443,0.037937,0.028431,0.018925,0.009419
2024-01-08,4219.12,0.038614,0.047443,0.037937,0.028431,0.018925,0.009419
2024-01-09,4231.06,0.038694,0.047443,0.037937,0.028431,0.018925,0.009419
2024-01-10,4204,0.039002,0.047443,0.037937,0.028431,0.018925,0.009419
2024-01-11,4252.17,0.038593,0.047443,0.037937,0.028431,0.018925,0.009419
2024-01-12,4230.09,0.038594,0.047443,0.037937,0.028431,0.018925,0.009419
2024-01-15,4223.36,0.038553,0.047443,0.037937,0.028431,0.018925,0.009419
2024-01-16,4228.42,0.03833,0.047443,0.037937,0.028431,0.018925,0.009419
2024-01-17,4127.42,0.039905,0.047443,0.037937,0.028431,0.018925,0.009419
2024-01-18,4147.01,0.039651,0.047443,0.037937,0.028431,0.018925,0.009419
2024-01-19,4117.72,0.040177,0.047443,0.037937,0.028431,0.018925,0.009419
2024-01-22,3966.84,0.042351,0.047443,0.037937,0.028431,0.018925,0.009419
2024-01-23,3997.06,0.041843,0.047443,0.037937,0.028431,0.018925,0.009419
2024-01-24,4052.89,0.040737,0.047443,0.037937,0.028431,0.018925,0.009419
2024-01-25,4161.78,0.03892,0.047443,0.037937,0.028431,0.018925,0.009419
2024-01-26,4142.73,0.03892,0.047443,0.037937,0.028431,0.018925,0.009419
2024-01-29,4065.92,0.039854,0.047443,0.037937,0.028431,0.018925,0.009419
2024-01-30,3971.53,0.041493,0.047443,0.037937,0.028431,0.018925,0.009419
2024-01-31,3874.62,0.043008,0.047443,0.037937,0.028431,0.018925,0.009419
2024-02-01,3856.96,0.043319,0.047443,0.037937,0.028431,0.018925,0.009419
2024-02-02,3765.66,0.044697,0.047443,0.037937,0.028431,0.018925,0.009419
2024-02-05,3666.37,0.046069,0.047443,0.037937,0.028431,0.018925,0.009419
2024-02-06,3827.76,0.043171,0.047443,0.037937,0.028431,0.018925,0.009419
2024-02-07,3895,0.042656,0.047443,0.037937,0.028431,0.018925,0.009419
2024-02-08,3985.4,0.041347,0.047443,0.037937,0.028431,0.018925,0.009419
2024-02-19,4041.51,0.040337,0.047443,0.037937,0.028431,0.018925,0.009419
2024-02-20,4057.94,0.040205,0.047443,0.037937,0.028431,0.018925,0.009419
2024-02-21,4100.1,0.039628,0.047443,0.037937,0.028431,0.018925,0.009419
2024-02-22,4150.67,0.038923,0.047443,0.037937,0.028431,0.018925,0.009419
2024-02-23,4187.61,0.038566,0.047443,0.037937,0.028431,0.018925,0.009419
2024-02-26,4182.33,0.039126,0.047443,0.037937,0.028431,0.018925,0.009419
2024-02-27,4262.19,0.038146,0.047443,0.037937,0.028431,0.018925,0.009419
2024-02-28,4136.21,0.040095,0.047443,0.037937,0.028431,0.018925,0.009419
2024-02-29,4251.41,0.038706,0.047443,0.037937,0.028431,0.018925,0.009419
2024-03-01,4286.5,0.038055,0.047443,0.037937,0.028431,0.018925,0.009419
2024-03-04,4296.9,0.03799,0.047443,0.037937,0.028431,0.018925,0.009419
2024-03-05,4286.67,0.038257,0.047443,0.037937,0.028431,0.018925,0.009419
2024-03-06,4288.04,0.03884,0.047443,0.037937,0.028431,0.018925,0.009419
2024-03-07,4249.46,0.039045,0.047443,0.037937,0.028431,0.018925,0.009419
2024-03-08,4285.62,0.038511,0.047443,0.037937,0.028431,0.018925,0.009419
2024-03-11,4352.16,0.037608,0.047443,0.037937,0.028431,0.018925,0.009419
2024-03-12,4368.39,0.037351,0.047443,0.037937,0.028431,0.018925,0.009419
2024-03-13,4358.35,0.03774,0.047443,0.037937,0.028431,0.018925,0.009419
2024-03-14,4339.61,0.037751,0.047443,0.037937,0.028431,0.018925,0.009419
2024-03-15,4372.02,0.03758,0.047443,0.037937,0.028431,0.018925,0.009419
2024-03-18,4430.66,0.037223,0.047443,0.037937,0.028431,0.018925,0.009419
2024-03-19,4401.3,0.03769,0.047443,0.037937,0.028431,0.018925,0.009419
2024-03-20,4424.51,0.037085,0.047443,0.037937,0.028431,0.018925,0.009419
2024-03-21,4420.66,0.037296,0.047443,0.037937,0.028431,0.018925,0.009419
2024-03-22,4370.85,0.037497,0.047443,0.037937,0.028431,0.018925,0.009419
2024-03-25,4309.05,0.038067,0.047443,0.037937,0.028431,0.018925,0.009419
2024-03-26,4314,0.037954,0.047443,0.037937,0.028431,0.018925,0.009419
2024-03-27,4221.59,0.039292,0.047443,0.037937,0.028431,0.018925,0.009419
2024-03-28,4275.62,0.03865,0.047443,0.037937,0.028431,0.018925,0.009419
2024-03-29,4310.67,0.037885,0.047443,0.037937,0.028431,0.018925,0.009419
2024-04-01,4392.63,0.036912,0.047443,0.037937,0.028431,0.018925,0.009419
2024-04-02,4374.78,0.037187,0.047443,0.037937,0.028431,0.018925,0.009419
2024-04-03,4353.74,0.037544,0.047443,0.037937,0.028431,0.018925,0.009419
2024-04-08,4293.42,0.038135,0.047443,0.037937,0.028431,0.018925,0.009419
2024-04-09,4315.47,0.038023,0.047443,0.037937,0.028431,0.018925,0.009419
2024-04-10,4258.49,0.038422,0.047443,0.037937,0.028431,0.018925,0.009419
2024-04-11,4265.38,0.038485,0.047443,0.037937,0.028431,0.018925,0.009419
2024-04-12,4235.38,0.038968,0.047443,0.037937,0.028431,0.018925,0.009419
2024-04-15,4249.41,0.038398,0.047443,0.037937,0.028431,0.018925,0.009419
2024-04-16,4126.45,0.039847,0.047443,0.037937,0.028431,0.018925,0.009419
2024-04-17,4251.51,0.038451,0.047443,0.037937,0.028431,0.018925,0.009419
2024-04-18,4253.33,0.038552,0.047443,0.037937,0.028431,0.018925,0.009419
2024-04-19,4226.22,0.038702,0.047443,0.037937,0.028431,0.018925,0.009419
2024-04-22,4204.4,0.039336,0.047443,0.037937,0.028431,0.018925,0.009419
2024-04-23,4183.7,0.039785,0.047443,0.037937,0.028431,0.018925,0.009419
2024-04-24,4226.65,0.038878,0.047443,0.037937,0.028431,0.018925,0.009419
2024-04-25,4234.66,0.038828,0.047443,0.037937,0.028431,0.018925,0.009419
2024-04-26,4305.35,0.037313,0.047443,0.037937,0.028431,0.018925,0.009419
2024-04-29,4380.75,0.035862,0.047443,0.037937,0.028431,0.018925,0.009419
2024-04-30,4353.88,0.035599,0.047443,0.037937,0.028431,0.018925,0.009419
2024-05-06,4428.17,0.034782,0.047443,0.037937,0.028431,0.018925,0.009419
2024-05-07,4435.58,0.03485,0.047443,0.037937,0.028431,0.018925,0.009419
2024-05-08,4387.87,0.035222,0.047443,0.037937,0.028431,0.018925,0.009419
2024-05-09,4441.63,0.03448,0.047443,0.037937,0.028431,0.018925,0.009419
2024-05-10,4425.06,0.034681,0.047443,0.037937,0.028431,0.018925,0.009419
2024-05-13,4400.23,0.03546,0.047443,0.037937,0.028431,0.018925,0.009419
2024-05-14,4405.66,0.03546,0.047443,0.037937,0.028431,0.018925,0.009419
2024-05-15,4366.65,0.035842,0.047443,0.037937,0.028431,0.018925,0.009419
2024-05-16,4375.15,0.035636,0.047443,0.037937,0.028431,0.018925,0.009419
2024-05-17,4424.81,0.035087,0.047443,0.037937,0.028431,0.018925,0.009419
2024-05-20,4444.14,0.034782,0.047443,0.037937,0.028431,0.018925,0.009419
2024-05-21,4414.56,0.035087,0.047443,0.037937,0.028431,0.018925,0.009419
2024-05-22,4420.67,0.035053,0.047443,0.037937,0.028431,0.018925,0.009419
2024-05-23,4348.25,0.03588,0.047443,0.037937,0.028431,0.018925,0.009419
2024-05-24,4302.13,0.036409,0.047443,0.037937,0.028431,0.018925,0.009419
2024-05-27,4343.26,0.03581,0.047443,0.037937,0.028431,0.018925,0.009419
2024-05-28,4305.39,0.036262,0.047443,0.037937,0.028431,0.018925,0.009419
2024-05-29,4311.23,0.036394,0.047443,0.037937,0.028431,0.018925,0.009419
2024-05-30,4288.48,0.036749,0.047443,0.037937,0.028431,0.018925,0.009419
2024-05-31,4288.11,0.036647,0.047443,0.037937,0.028431,0.018925,0.009419
2024-06-03,4264.53,0.036826,0.047443,0.037937,0.028431,0.018925,0.009419
2024-06-04,4285.91,0.036576,0.047443,0.037937,0.028431,0.018925,0.009419
2024-06-05,4240.09,0.037252,0.047443,0.037937,0.028431,0.018925,0.009419
2024-06-06,4190.2,0.037727,0.047443,0.037937,0.028431,0.018925,0.009419
2024-06-07,4192.82,0.037654,0.047443,0.037937,0.028431,0.018925,0.009419
2024-06-11,4184.72,0.037912,0.047443,0.037937,0.028431,0.018925,0.009419
2024-06-12,4201.18,0.03769,0.047443,0.037937,0.028431,0.018925,0.009419
2024-06-13,4176.73,0.038013,0.047443,0.037937,0.028431,0.018925,0.009419
2024-06-14,4188.78,0.038041,0.047443,0.037937,0.028431,0.018925,0.009419
2024-06-17,4182.15,0.038376,0.047443,0.037937,0.028431,0.018925,0.009419
2024-06-18,4207.65,0.038142,0.047443,0.037937,0.028431,0.018925,0.009419
2024-06-19,4177.57,0.038467,0.047443,0.037937,0.028431,0.018925,0.009419
2024-06-20,4124,0.038955,0.047443,0.037937,0.028431,0.018925,0.009419
2024-06-21,4119.17,0.038866,0.047443,0.037937,0.028431,0.018925,0.009419
2024-06-24,4045.24,0.039815,0.047443,0.037937,0.028431,0.018925,0.009419
2024-06-25,4022.65,0.040152,0.047443,0.037937,0.028431,0.018925,0.009419
2024-06-26,4081.94,0.039693,0.047443,0.037937,0.028431,0.018925,0.009419
2024-06-27,4024.88,0.040418,0.047443,0.037937,0.028431,0.018925,0.009419
2024-06-28,4039.97,0.040027,0.047443,0.037937,0.028431,0.018925,0.009419
2024-07-01,4070.44,0.039043,0.047443,0.037937,0.028431,0.018925,0.009419
2024-07-02,4055.67,0.039145,0.047443,0.037937,0.028431,0.018925,0.009419
2024-07-03,4032.86,0.03949,0.047443,0.037937,0.028431,0.018925,0.009419
2024-07-04,3979.92,0.039972,0.047443,0.037937,0.028431,0.018925,0.009419
2024-07-05,3989.44,0.039746,0.047443,0.037937,0.028431,0.018925,0.009419
2024-07-08,3928.15,0.04032,0.047443,0.037937,0.028431,0.018925,0.009419
2024-07-09,3989.07,0.039729,0.047443,0.037937,0.028431,0.018925,0.009419
2024-07-10,3969.79,0.040084,0.047443,0.037937,0.028431,0.018925,0.009419
2024-07-11,4041.79,0.039364,0.047443,0.037937,0.028431,0.018925,0.009419
2024-07-12,4036.84,0.039441,0.047443,0.037937,0.028431,0.018925,0.009419
2024-07-15,4016.26,0.039582,0.047443,0.037937,0.028431,0.018925,0.009419
2024-07-16,4033.05,0.039364,0.047443,0.037937,0.028431,0.018925,0.009419
2024-07-17,4013.72,0.039753,0.047443,0.037937,0.028431,0.018925,0.009419
2024-07-18,4028.92,0.03934,0.047443,0.037937,0.028431,0.018925,0.009419
2024-07-19,4042.73,0.039325,0.047443,0.037937,0.028431,0.018925,0.009419
2024-07-22,4032.86,0.039776,0.047443,0.037937,0.028431,0.018925,0.009419
2024-07-23,3939.51,0.041092,0.047443,0.037937,0.028431,0.018925,0.009419
2024-07-24,3899.95,0.041398,0.047443,0.037937,0.028431,0.018925,0.009419
2024-07-25,3891.1,0.041848,0.047443,0.037937,0.028431,0.018925,0.009419
2024-07-26,3927.62,0.041948,0.047443,0.037937,0.028431,0.018925,0.009419
2024-07-29,3914.44,0.042295,0.047443,0.037937,0.028431,0.018925,0.009419
2024-07-30,3906.45,0.042686,0.047443,0.037937,0.028431,0.018925,0.009419
2024-07-31,4020.58,0.041266,0.047443,0.037937,0.028431,0.018925,0.009419
2024-08-01,4003.24,0.041669,0.047443,0.037937,0.028431,0.018925,0.009419
2024-08-02,3956.12,0.042274,0.047443,0.037937,0.028431,0.018925,0.009419
2024-08-05,3883.97,0.043333,0.047443,0.037937,0.028431,0.018925,0.009419
2024-08-06,3912.69,0.042978,0.047443,0.037937,0.028431,0.018925,0.009419
2024-08-07,3912.14,0.043038,0.047443,0.037937,0.028431,0.018925,0.009419
2024-08-08,3909.42,0.042672,0.047443,0.037937,0.028431,0.018925,0.009419
2024-08-09,3888.78,0.042762,0.047443,0.037937,0.028431,0.018925,0.009419
2024-08-12,3875.28,0.042422,0.047443,0.037937,0.028431,0.018925,0.009419
2024-08-13,3890.66,0.042372,0.047443,0.037937,0.028431,0.018925,0.009419
2024-08-14,3858.53,0.043059,0.047443,0.037937,0.028431,0.018925,0.009419
2024-08-15,3894.41,0.042366,0.047443,0.037937,0.028431,0.018925,0.009419
2024-08-16,3886.64,0.042426,0.047443,0.037937,0.028431,0.018925,0.009419
2024-08-19,3892.44,0.042505,0.047443,0.037937,0.028431,0.018925,0.009419
2024-08-20,3845.22,0.04328,0.047443,0.037937,0.028431,0.018925,0.009419
2024-08-21,3831.52,0.043537,0.047443,0.037937,0.028431,0.018925,0.009419
2024-08-22,3800.87,0.04394,0.047443,0.037937,0.028431,0.018925,0.009419
2024-08-23,3806.93,0.043956,0.047443,0.037937,0.028431,0.018925,0.009419
2024-08-26,3814.97,0.043725,0.047443,0.037937,0.028431,0.018925,0.009419
2024-08-27,3778.92,0.04372,0.047443,0.037937,0.028431,0.018925,0.009419
2024-08-28,3772,0.044055,0.047443,0.037937,0.028431,0.018925,0.009419
2024-08-29,3793,0.044274,0.047443,0.037937,0.028431,0.018925,0.009419
2024-08-30,3854.74,0.043752,0.047443,0.037937,0.028431,0.018925,0.009419
2024-09-02,3786,0.044086,0.047443,0.037937,0.028431,0.018925,0.009419
2024-09-03,3809.5,0.044188,0.047443,0.037937,0.028431,0.018925,0.009419
2024-09-04,3787.36,0.044771,0.047443,0.037937,0.028431,0.018925,0.009419
2024-09-05,3804.18,0.044639,0.047443,0.037937,0.028431,0.018925,0.009419
2024-09-06,3758.18,0.0452,0.047443,0.037937,0.028431,0.018925,0.009419
2024-09-09,3725.79,0.045934,0.047443,0.037937,0.028431,0.018925,0.009419
2024-09-10,3732.97,0.045912,0.047443,0.037937,0.028431,0.018925,0.009419
2024-09-11,3723.93,0.04647,0.047443,0.037937,0.028431,0.018925,0.009419
2024-09-12,3710.27,0.046654,0.047443,0.037937,0.028431,0.018925,0.009419
2024-09-13,3681.44,0.047287,0.047443,0.037937,0.028431,0.018925,0.009419
